N,P,K,TEMPERATURE,RAINFALL,CROP,SOIL TYPE,REGION,WATER REQUIREMENT
69,60,54,36.32268069,141.1736926,CITRUS,WET,SEMI ARID,4.83
56,58,49,37.13165026,172.4788062,CITRUS,WET,SEMI ARID,0.1
49,55,53,38.4418717,77.71566883,CITRUS,WET,SEMI ARID,4.83
38,51,52,32.66160599,78.85085502,CITRUS,WET,SEMI ARID,6.33
54,65,47,27.92765919,149.9107557,CITRUS,WET,SEMI ARID,5.83
57,57,51,39.01793345,105.8841531,CITRUS,WET,SEMI ARID,0.2
39,52,53,32.51247398,51.07048113,CITRUS,WET,SEMI ARID,5.83
58,67,45,38.72382798,62.62377075,CITRUS,WET,SEMI ARID,7.33
61,64,52,43.30204933,110.562229,CITRUS,WET,SEMI ARID,6.83
34,62,55,27.58548913,238.5008779,CITRUS,WET,SEMI ARID,0.3
31,48,45,40.78881819,132.7923586,CITRUS,WET,SEMI HUMID,2.16
47,46,52,23.19451074,206.3999208,CITRUS,WET,SEMI HUMID,3.66
32,68,52,32.68067385,248.8592986,CITRUS,WET,SEMI HUMID,3.16
36,59,46,34.28879307,127.2509777,CITRUS,WET,SEMI HUMID,0.1
61,51,51,39.30050027,120.9512466,CITRUS,WET,SEMI HUMID,3.16
70,54,46,39.73149053,122.7628653,CITRUS,WET,SEMI HUMID,4.66
44,56,49,39.23342464,64.4478499,CITRUS,WET,SEMI HUMID,4.16
34,68,51,27.34734861,40.35153141,CITRUS,WET,SEMI HUMID,0.1
50,59,47,40.76998685,209.8678411,CITRUS,WET,SEMI HUMID,4.16
39,70,52,26.26559543,59.49373381,CITRUS,WET,SEMI HUMID,5.66
34,61,49,28.12971499,117.8201907,CITRUS,WET,SEMI HUMID,5.16
44,60,55,34.2804607,98.54047745,CITRUS,WET,SEMI HUMID,0.2
31,62,52,33.7960155,182.026807,CITRUS,WET,SEMI HUMID,5.16
65,62,51,31.53243779,207.0735119,CITRUS,WET,SEMI HUMID,6.66
44,57,53,42.30495821,74.876786,CITRUS,WET,SEMI HUMID,6.16
50,47,48,24.63676897,218.2299187,CITRUS,WET,SEMI HUMID,0.3
43,50,48,28.28222883,179.2720807,CITRUS,WET,HUMID,1.33
60,46,53,24.48620746,183.49095,CITRUS,WET,HUMID,2.83
70,68,55,42.84609252,78.8099639,CITRUS,WET,HUMID,2.33
59,62,52,43.67549305,103.8235658,CITRUS,WET,HUMID,0.1
60,58,51,42.07213781,165.7412972,CITRUS,WET,HUMID,2.33
42,60,47,33.46873719,136.8277041,CITRUS,WET,HUMID,3.83
35,66,47,31.7018373,48.83810592,CITRUS,WET,HUMID,3.33
34,65,48,41.41968393,199.3096432,CITRUS,WET,HUMID,0.1
36,54,46,42.54744013,214.4103848,CITRUS,WET,HUMID,3.33
39,64,52,28.91842453,63.68794608,CITRUS,WET,HUMID,4.83
37,52,47,43.08022702,211.8529059,CITRUS,WET,HUMID,4.33
33,47,46,29.20300896,209.4083305,CITRUS,WET,HUMID,0.1
34,48,48,41.04224355,181.527598,CITRUS,WET,HUMID,4.33
49,54,50,25.62446619,97.26336657,CITRUS,WET,HUMID,5.83
40,65,49,35.32876402,163.9069365,CITRUS,WET,HUMID,5.33
68,52,49,24.42561272,63.35298768,CITRUS,WET,HUMID,0.2
133,47,24,24.40228894,90.8022356,COTTON,DRY,DESERT,8.75
136,36,20,23.09595631,71.29581071,COTTON,DRY,DESERT,10.25
104,47,18,23.9656349,90.75616738,COTTON,DRY,DESERT,9.65
133,47,23,24.88738107,89.76050416,COTTON,DRY,DESERT,0.75
126,38,23,25.36243778,88.43618918,COTTON,DRY,DESERT,9.85
126,50,19,24.69457084,78.58494391,COTTON,DRY,DESERT,11.35
113,41,20,25.0017188,96.32600992,COTTON,DRY,DESERT,10.75
121,45,22,22.45942937,64.23026638,COTTON,DRY,DESERT,0.85
121,47,16,23.60564038,72.49800885,COTTON,DRY,DESERT,10.75
129,60,22,24.58453146,71.94608134,COTTON,DRY,DESERT,12.25
107,45,25,23.0865933,71.84080724,COTTON,DRY,DESERT,11.65
122,59,18,23.5000992,79.81328183,COTTON,DRY,DESERT,2.75
140,38,15,24.1472953,69.91563467,COTTON,DRY,DESERT,11.75
102,49,21,24.69315538,89.799462,COTTON,DRY,DESERT,13.25
111,40,25,24.484692,90.94342484,COTTON,DRY,DESERT,12.65
131,35,18,24.49112609,64.02949379,COTTON,DRY,DESERT,3.75
135,43,16,23.47986888,86.76287924,COTTON,DRY,SEMI ARID,7.98
100,46,18,24.18586246,69.08056728,COTTON,DRY,SEMI ARID,9.4
123,39,24,25.00755095,86.06411872,COTTON,DRY,SEMI ARID,8.8
117,56,15,25.99237426,89.1188212,COTTON,DRY,SEMI ARID,0.25
121,36,24,23.66457347,99.36898373,COTTON,DRY,SEMI ARID,8.98
101,58,18,25.66891439,78.59595817,COTTON,DRY,SEMI ARID,10.4
107,42,24,22.04612876,86.00758678,COTTON,DRY,SEMI ARID,9.7
100,41,22,22.4204752,93.46595573,COTTON,DRY,SEMI ARID,0.98
125,39,21,25.03149561,95.0191318,COTTON,DRY,SEMI ARID,9.98
105,60,23,23.53371386,87.54004943,COTTON,DRY,SEMI ARID,11.4
102,46,19,22.77076388,81.49543437,COTTON,DRY,SEMI ARID,10.8
131,49,22,25.49848236,67.05961949,COTTON,DRY,SEMI ARID,1.98
139,35,15,25.248679,86.55517751,COTTON,DRY,SEMI ARID,10.9
108,36,19,22.78249615,64.61444234,COTTON,DRY,SEMI ARID,12.4
118,45,23,23.37044424,71.67870701,COTTON,DRY,SEMI ARID,11.8
107,51,22,24.86560781,79.56866268,COTTON,DRY,SEMI ARID,2.7
125,60,17,24.14386157,80.36146974,COTTON,DRY,SEMI HUMID,6.95
113,37,20,25.03300222,97.10087029,COTTON,DRY,SEMI HUMID,8.45
131,52,16,23.65724079,88.54479121,COTTON,DRY,SEMI HUMID,7.8
115,48,16,25.54359718,88.94245493,COTTON,DRY,SEMI HUMID,0.1
113,38,25,22.00085141,90.42224164,COTTON,DRY,SEMI HUMID,7.95
111,41,18,23.64328417,80.96157332,COTTON,DRY,SEMI HUMID,9.45
111,53,19,23.96436009,84.63148859,COTTON,DRY,SEMI HUMID,8.8
122,48,16,24.65425757,61.82980133,COTTON,DRY,SEMI HUMID,0.5
108,46,17,24.3017998,65.0247867,COTTON,DRY,SEMI HUMID,8.95
132,41,22,24.29144926,90.41694635,COTTON,DRY,SEMI HUMID,10.45
103,42,17,24.29470232,81.05902285,COTTON,DRY,SEMI HUMID,9.9
133,50,25,25.72180042,99.93100821,COTTON,DRY,SEMI HUMID,0.95
127,37,18,24.87663664,91.9223468,COTTON,DRY,SEMI HUMID,9.9
110,39,25,22.60612115,75.13617229,COTTON,DRY,SEMI HUMID,11.4
131,38,19,23.86814008,90.4547185,COTTON,DRY,SEMI HUMID,10.9
108,38,24,23.41022496,78.82199603,COTTON,DRY,SEMI HUMID,1.9
122,40,17,24.96440768,80.03995829,COTTON,DRY,HUMID,5.65
111,50,15,25.16820129,84.62419032,COTTON,DRY,HUMID,7.15
140,40,17,22.72767171,77.55176318,COTTON,DRY,HUMID,6.6
100,40,20,22.45145981,86.84998693,COTTON,DRY,HUMID,0.1
123,50,16,23.04920461,70.65644296,COTTON,DRY,HUMID,6.6
107,36,21,25.29250148,62.64174227,COTTON,DRY,HUMID,8.1
118,50,19,22.95604064,66.48339303,COTTON,DRY,HUMID,7.6
103,51,20,22.80213132,91.6389565,COTTON,DRY,HUMID,0.3
133,57,19,23.54234715,84.12536744,COTTON,DRY,HUMID,7.68
129,47,20,24.41212325,98.60457373,COTTON,DRY,HUMID,8.18
116,52,19,22.94276687,67.08022574,COTTON,DRY,HUMID,8.6
114,40,23,25.53676123,95.4262599,COTTON,DRY,HUMID,0.8
131,60,17,25.32023717,83.46532547,COTTON,DRY,HUMID,8.65
107,43,18,22.426733,65.54475812,COTTON,DRY,HUMID,10.15
123,44,21,25.78544484,91.39578861,COTTON,DRY,HUMID,9.65
112,49,25,25.68959532,66.19426787,COTTON,DRY,HUMID,0.65
119,44,15,22.14593688,60.65381719,COTTON,HUMID,DESERT,6.695
130,59,19,25.07278712,93.51042684,COTTON,HUMID,DESERT,8.2
127,53,24,22.21506982,70.40557612,COTTON,HUMID,DESERT,7.7
134,52,18,23.9643129,76.13090645,COTTON,HUMID,DESERT,0.6
109,36,18,25.40059227,62.5138867,COTTON,HUMID,DESERT,7.695
100,48,17,23.7805123,66.26555904,COTTON,HUMID,DESERT,9.2
132,52,19,24.16402322,61.94626051,COTTON,HUMID,DESERT,8.7
102,37,25,25.31468463,72.82902109,COTTON,HUMID,DESERT,0.8
111,39,22,22.60361557,88.57395505,COTTON,HUMID,DESERT,8.7
117,51,15,22.9535715,99.75336197,COTTON,HUMID,DESERT,10.2
136,36,24,22.74446976,90.07326633,COTTON,HUMID,DESERT,9.6
134,56,18,23.80834611,70.97358303,COTTON,HUMID,DESERT,0.7
112,54,15,25.46228792,76.88582484,COTTON,HUMID,DESERT,9.5
105,56,15,25.96779712,74.14169043,COTTON,HUMID,DESERT,11
140,45,15,25.5308271,99.39557151,COTTON,HUMID,DESERT,10.5
126,46,25,24.43847399,60.79645852,COTTON,HUMID,DESERT,1.5
106,49,24,23.03887865,90.64770699,COTTON,HUMID,SEMI ARID,5.92
121,53,19,23.51308653,80.11272117,COTTON,HUMID,SEMI ARID,7.42
108,60,17,22.75805656,97.76600619,COTTON,HUMID,SEMI ARID,6.9
116,56,17,24.71252544,85.24963302,COTTON,HUMID,SEMI ARID,0.1
100,52,19,23.45969093,93.50153555,COTTON,HUMID,SEMI ARID,6.92
129,43,16,25.5503704,78.58488484,COTTON,HUMID,SEMI ARID,8.42
118,44,23,22.08458267,67.06459777,COTTON,HUMID,SEMI ARID,7.9
117,43,25,24.68854799,69.31153566,COTTON,HUMID,SEMI ARID,0.5
126,37,21,25.84997269,77.03421249,COTTON,HUMID,SEMI ARID,7.92
120,48,16,22.46054478,71.85436078,COTTON,HUMID,SEMI ARID,9.42
102,45,16,23.65629976,74.8984994,COTTON,HUMID,SEMI ARID,8.9
131,56,20,22.00817088,92.23645249,COTTON,HUMID,SEMI ARID,0.8
114,40,17,24.32630461,69.45072055,COTTON,HUMID,SEMI ARID,8.92
101,37,18,22.92360984,92.91915074,COTTON,HUMID,SEMI ARID,10.42
106,46,20,23.43821725,81.15072105,COTTON,HUMID,SEMI ARID,9.9
113,38,20,22.10718988,74.94136567,COTTON,HUMID,SEMI ARID,0.92
102,53,21,23.03814028,91.49697481,COTTON,HUMID,SEMI HUMID,4.89
110,39,18,24.54795322,63.88079866,COTTON,HUMID,SEMI HUMID,6.39
107,58,15,23.73868041,76.63669195,COTTON,HUMID,SEMI HUMID,5.8
120,60,15,22.31871914,65.35747011,COTTON,HUMID,SEMI HUMID,0.1
89,47,38,25.52468965,151.8869972,JUTE,HUMID,SEMI HUMID,5.6
60,37,39,26.59104992,161.2469997,JUTE,HUMID,SEMI HUMID,7.1
63,41,45,25.29781791,196.6249511,JUTE,HUMID,SEMI HUMID,6.6
86,40,39,25.72100868,175.6086697,JUTE,HUMID,SEMI HUMID,0.2
96,41,40,23.58419277,190.4242157,JUTE,HUMID,SEMI HUMID,6.5
100,35,36,25.31042337,190.5577618,JUTE,HUMID,SEMI HUMID,8.1
63,37,43,23.41798979,185.7446728,JUTE,HUMID,SEMI HUMID,7.5
70,43,40,24.35564134,169.1168028,JUTE,HUMID,SEMI HUMID,0.5
67,55,44,26.284017,182.2685447,JUTE,HUMID,SEMI HUMID,7.5
74,40,40,25.13842773,169.3388465,JUTE,HUMID,SEMI HUMID,9
89,53,44,24.88692811,150.2498675,JUTE,HUMID,SEMI HUMID,8.5
74,46,45,25.75734909,189.4263485,JUTE,HUMID,SEMI HUMID,0.8
89,41,38,23.12844351,199.8362913,JUTE,HUMID,HUMID,3.65
60,55,40,24.9949957,151.4935635,JUTE,HUMID,HUMID,5.15
67,43,38,25.21622704,195.8645552,JUTE,HUMID,HUMID,4.65
70,38,35,24.39736241,164.2697011,JUTE,HUMID,HUMID,0.1
74,49,38,23.31410442,164.4970373,JUTE,HUMID,HUMID,4.65
90,40,39,25.72668885,191.9649389,JUTE,HUMID,HUMID,6.15
82,35,44,26.96656378,169.8391177,JUTE,HUMID,HUMID,5.65
73,45,37,23.70467146,181.2783964,JUTE,HUMID,HUMID,0.2
85,53,38,24.90075709,153.8990984,JUTE,HUMID,HUMID,5
81,56,36,23.39605743,174.7876411,JUTE,HUMID,HUMID,6.5
84,55,38,26.8748389,173.1017097,JUTE,HUMID,HUMID,6
80,45,42,23.1426498,151.9035477,JUTE,HUMID,HUMID,0.3
76,54,45,24.29496635,184.9800516,JUTE,HUMID,HUMID,5.15
76,56,39,24.39459498,197.1220049,JUTE,HUMID,HUMID,6.65
81,40,45,25.7629429,174.5071843,JUTE,HUMID,HUMID,6.2
76,44,45,25.4879684,168.7848886,JUTE,HUMID,HUMID,0.2
69,47,40,25.37122686,183.8270791,JUTE,WET,DESERT,5.15
82,40,45,26.21312799,180.1237765,JUTE,WET,DESERT,6.65
69,57,35,24.30748599,186.2337571,JUTE,WET,DESERT,6.15
81,36,38,23.76554749,150.3166152,JUTE,WET,DESERT,0.2
67,60,38,24.79853023,162.2847429,JUTE,WET,DESERT,6.15
72,51,40,23.20683504,199.4766779,JUTE,WET,DESERT,7.65
65,39,45,23.66805429,184.4633281,JUTE,WET,DESERT,7.15
78,50,43,25.12417673,159.5718087,JUTE,WET,DESERT,0.3
77,52,41,23.89069041,167.7230632,JUTE,WET,DESERT,7.15
89,52,42,23.09433785,196.6587013,JUTE,WET,DESERT,8.65
62,49,37,24.21744605,166.1365886,JUTE,WET,DESERT,8.1
90,48,45,24.06475727,153.6390212,JUTE,WET,DESERT,0.8
66,47,36,24.85441411,175.572958,JUTE,WET,DESERT,8.15
80,52,39,26.41915161,197.2101782,JUTE,WET,DESERT,9.65
89,52,45,24.89326318,196.469984,JUTE,WET,DESERT,9.15
77,51,44,23.25583402,166.2160846,JUTE,WET,DESERT,0.15
94,37,41,24.7634518,179.1630865,JUTE,WET,SEMI ARID,4.37
75,41,35,24.97042599,166.6415254,JUTE,WET,SEMI ARID,5.87
60,55,36,26.12797248,150.6326874,JUTE,WET,SEMI ARID,5.3
62,56,35,25.97825807,163.3488091,JUTE,WET,SEMI ARID,0.1
84,40,42,26.2830571,186.6898282,JUTE,WET,SEMI ARID,5.3
100,56,40,26.38905406,176.1516409,JUTE,WET,SEMI ARID,6.8
75,56,44,25.2746335,168.0432282,JUTE,WET,SEMI ARID,6.3
78,46,42,23.09499564,155.3851533,JUTE,WET,SEMI ARID,0.2
82,48,36,25.79351957,193.2418382,JUTE,WET,SEMI ARID,6.3
100,58,41,23.17403323,160.6217342,JUTE,WET,SEMI ARID,7.8
88,50,40,25.63215038,182.2582277,JUTE,WET,SEMI ARID,7.3
67,41,40,25.848795,152.6194403,JUTE,WET,SEMI ARID,0.3
72,42,43,26.56767277,181.2915605,JUTE,WET,SEMI ARID,7.2
89,40,43,26.24532085,189.9711184,JUTE,WET,SEMI ARID,8.7
89,57,43,26.91515043,177.2233048,JUTE,WET,SEMI ARID,8.2
61,41,44,24.36972377,159.9210934,JUTE,WET,SEMI ARID,0.8
79,45,43,25.71901283,187.1735424,JUTE,WET,SEMI HUMID,3.345
84,40,43,25.01157559,169.4168014,JUTE,WET,SEMI HUMID,4.85
98,43,35,25.40785911,188.6372826,JUTE,WET,SEMI HUMID,4.4
75,36,44,23.28081,153.7447398,JUTE,WET,SEMI HUMID,0.1
89,58,35,23.98651719,167.0576456,JUTE,WET,SEMI HUMID,4.4
91,41,37,24.48556447,192.2316221,JUTE,WET,SEMI HUMID,5.9
77,48,36,25.86705009,154.8390847,JUTE,WET,SEMI HUMID,5.4
66,58,35,23.5643831,185.25947,JUTE,WET,SEMI HUMID,0.1
62,59,41,24.2248758,192.4931257,JUTE,WET,SEMI HUMID,5.54
82,35,35,25.49386782,176.5268267,JUTE,WET,SEMI HUMID,7.04
61,41,35,24.97178693,195.7571622,JUTE,WET,SEMI HUMID,6.5
99,57,38,24.80624984,156.3616174,JUTE,WET,SEMI HUMID,0.2
70,42,43,23.16814977,157.1215052,JUTE,WET,SEMI HUMID,6.52
90,59,35,24.25133493,175.1742112,JUTE,WET,SEMI HUMID,8.02
73,43,42,26.58361011,154.8238864,JUTE,WET,SEMI HUMID,7.5
67,46,44,26.82489244,153.9199807,JUTE,WET,SEMI HUMID,0.3
84,37,42,25.49674786,169.9288234,JUTE,WET,HUMID,2.06
72,41,36,24.09874353,176.8604109,JUTE,WET,HUMID,3.56
71,56,37,23.18866654,176.103677,JUTE,WET,HUMID,3
64,53,38,26.24347471,183.4065252,JUTE,WET,HUMID,0.1
65,54,39,23.75091572,160.0889553,JUTE,WET,HUMID,3
60,58,37,26.13871511,171.4892533,JUTE,WET,HUMID,4.5
86,39,43,26.14576648,193.1007598,JUTE,WET,HUMID,4
90,50,44,26.91643698,171.4716375,JUTE,WET,HUMID,0.1
91,38,36,26.5232969,157.8548562,JUTE,WET,HUMID,4.1
87,48,38,23.81579631,190.312216,JUTE,WET,HUMID,5.6
72,41,36,26.50838667,152.9801697,JUTE,WET,HUMID,5.1
71,54,35,26.63952463,199.3355744,JUTE,WET,HUMID,0.1
82,46,41,23.3250131,187.3096148,JUTE,WET,HUMID,5.15
71,52,43,26.47549543,180.2513601,JUTE,WET,HUMID,6.65
80,43,43,23.78756036,172.6442654,JUTE,WET,HUMID,6.15
77,55,43,25.49941707,193.7141828,JUTE,WET,HUMID,0.2
95,57,41,23.24925555,184.7674863,JUTE,WET,SEMI HUMID,5.54
63,47,35,26.98582182,193.8778713,JUTE,WET,SEMI HUMID,7.04
93,43,38,23.61475336,150.2355238,JUTE,WET,HUMID,6.5
87,44,43,23.87484465,177.5147313,JUTE,WET,HUMID,0.2
88,52,39,23.92887902,154.6608736,JUTE,WET,HUMID,6.52
90,39,37,24.81441246,190.7886386,JUTE,WET,HUMID,8.02
90,39,43,24.44743944,190.9684885,JUTE,WET,HUMID,7.5
84,38,43,26.57421679,159.3223075,JUTE,WET,HUMID,0.3
91,21,26,26.33377983,191.6549412,COFFEE,WET,HUMID,2.06
107,21,26,26.45288458,144.6861336,COFFEE,WET,HUMID,3.56
83,38,35,25.70822684,136.7325092,COFFEE,WET,HUMID,3
108,24,31,24.12832546,147.2757818,COFFEE,WET,HUMID,0.1
116,28,34,23.44372334,122.2103248,COFFEE,DRY,SEMI ARID,8.98
116,23,25,23.4123707,139.3670753,COFFEE,DRY,SEMI ARID,10.4
109,31,27,23.05951896,164.4971875,COFFEE,DRY,SEMI ARID,9.7
89,25,34,23.07895447,129.8765443,COFFEE,DRY,SEMI ARID,0.98
118,18,32,27.6496114,122.8392822,COFFEE,DRY,SEMI ARID,9.98
111,32,34,25.46743689,171.3764462,COFFEE,DRY,SEMI ARID,11.4
84,36,28,26.7350622,140.6305213,COFFEE,DRY,SEMI ARID,10.8
85,33,25,26.20811417,189.0944824,COFFEE,DRY,SEMI ARID,1.98
99,15,27,27.0424167,165.6872119,COFFEE,DRY,SEMI ARID,10.9
81,30,31,24.65090184,135.1386537,COFFEE,DRY,SEMI ARID,12.4
95,39,29,27.35152643,148.9812525,COFFEE,DRY,SEMI ARID,11.8
81,34,30,25.17787724,135.0119649,COFFEE,DRY,SEMI ARID,2.7
80,15,28,23.11438731,161.8944624,COFFEE,DRY,SEMI HUMID,6.95
104,20,26,27.22783677,175.7260273,COFFEE,DRY,SEMI HUMID,8.45
109,29,28,23.26316991,194.1755471,COFFEE,DRY,SEMI HUMID,7.8
100,32,26,25.234661,124.2261737,COFFEE,DRY,SEMI HUMID,0.1
100,24,28,25.59535262,195.7733251,COFFEE,DRY,SEMI HUMID,7.95
83,21,28,25.5674832,190.2257843,COFFEE,DRY,SEMI HUMID,9.45
120,23,28,25.67324193,196.2736367,COFFEE,DRY,SEMI HUMID,8.8
104,26,30,24.40726724,148.6977358,COFFEE,DRY,SEMI HUMID,0.5
108,33,31,23.69287069,144.6576424,COFFEE,DRY,SEMI HUMID,8.95
91,25,26,24.53460016,180.5059257,COFFEE,DRY,SEMI HUMID,10.45
86,26,27,27.13140403,192.4280381,COFFEE,DRY,SEMI HUMID,9.9
98,18,27,27.56088634,167.4358075,COFFEE,DRY,SEMI HUMID,0.95
111,27,31,23.59302313,191.3980675,COFFEE,DRY,SEMI HUMID,9.9
84,39,35,23.17714381,117.3113562,COFFEE,DRY,SEMI HUMID,11.4
98,27,27,24.71384065,197.6439711,COFFEE,DRY,SEMI HUMID,10.9
118,21,34,24.38534644,119.6324109,COFFEE,DRY,SEMI HUMID,1.9
103,27,31,27.15998538,126.1752206,COFFEE,DRY,HUMID,5.65
82,24,33,26.53543168,120.6494434,COFFEE,DRY,HUMID,7.15
86,31,35,27.01207284,191.4508931,COFFEE,DRY,HUMID,6.6
88,35,35,27.55906475,117.9389993,COFFEE,DRY,HUMID,0.1
84,27,29,23.32293161,168.2644287,COFFEE,DRY,HUMID,6.6
120,40,33,24.23850608,115.1564012,COFFEE,DRY,HUMID,8.1
106,40,30,23.42611644,122.6847408,COFFEE,DRY,HUMID,7.6
113,21,33,26.02241444,176.9020924,COFFEE,DRY,HUMID,0.3
117,34,25,24.83846178,124.4135035,COFFEE,DRY,HUMID,7.68
80,30,25,26.24092174,148.3771202,COFFEE,DRY,HUMID,8.18
88,21,27,24.43011925,181.6368274,COFFEE,DRY,HUMID,8.6
113,33,34,26.00373964,153.477776,COFFEE,DRY,HUMID,0.8
87,23,28,26.22367404,193.7461968,COFFEE,DRY,HUMID,8.65
113,15,29,27.09617155,190.2440566,COFFEE,DRY,HUMID,10.15
98,29,30,25.64004392,199.4735636,COFFEE,DRY,HUMID,9.65
97,29,27,27.74576987,139.8619431,COFFEE,DRY,HUMID,0.65
85,35,32,26.24928198,133.1120232,COFFEE,HUMID,DESERT,6.695
82,29,35,26.67377159,156.1543898,COFFEE,HUMID,DESERT,8.2
103,33,25,27.10210397,139.5013171,COFFEE,HUMID,DESERT,7.7
112,17,28,27.62975458,196.6492664,COFFEE,HUMID,DESERT,0.6
99,19,33,27.5364547,130.6377143,COFFEE,HUMID,DESERT,7.695
120,20,34,23.56960509,130.3797119,COFFEE,HUMID,DESERT,9.2
114,27,28,24.99451759,192.8736822,COFFEE,HUMID,DESERT,8.7
100,40,35,27.56441788,177.816092,COFFEE,HUMID,DESERT,0.8
108,35,25,23.98143338,161.5279095,COFFEE,HUMID,DESERT,8.7
115,31,30,24.22984659,122.4073418,COFFEE,HUMID,DESERT,10.2
87,28,30,25.60153969,168.8383605,COFFEE,HUMID,DESERT,9.6
82,24,26,24.31274458,184.4103931,COFFEE,HUMID,DESERT,0.7
94,26,27,26.36629861,177.3176161,COFFEE,HUMID,DESERT,9.5
87,28,35,26.5602777,152.0616227,COFFEE,HUMID,DESERT,11
118,40,35,26.35034208,121.5586297,COFFEE,HUMID,DESERT,10.5
87,38,29,25.20406808,156.1457255,COFFEE,HUMID,DESERT,1.5
92,40,30,23.35723208,171.6976946,COFFEE,HUMID,SEMI ARID,5.92
97,22,26,23.60567546,185.1568059,COFFEE,HUMID,SEMI ARID,7.42
99,40,32,24.18471151,163.2708732,COFFEE,HUMID,SEMI ARID,6.9
89,28,33,26.44414097,175.3723314,COFFEE,DRY,SEMI ARID,8.98
112,39,29,26.12492233,147.8035305,COFFEE,DRY,SEMI ARID,10.4
111,28,26,27.77363343,192.7121236,COFFEE,DRY,SEMI ARID,9.7
114,20,26,25.55656667,193.5866233,COFFEE,DRY,SEMI ARID,0.98
117,26,30,27.92374437,115.2325531,COFFEE,DRY,SEMI ARID,9.98
111,29,31,26.05968403,161.3432535,COFFEE,DRY,SEMI ARID,11.4
119,30,28,26.35770906,163.6269496,COFFEE,DRY,SEMI ARID,10.8
116,40,33,24.91370487,129.5481144,COFFEE,DRY,SEMI ARID,1.98
95,37,35,27.31317116,192.4288139,COFFEE,DRY,SEMI ARID,10.9
86,40,33,26.1387869,136.3027766,COFFEE,DRY,SEMI ARID,12.4
117,37,32,23.1069385,162.5769606,COFFEE,DRY,SEMI ARID,11.8
105,18,35,23.52648086,171.8839938,COFFEE,DRY,SEMI ARID,2.7
109,23,25,25.11711046,194.8773479,COFFEE,DRY,SEMI HUMID,6.95
80,18,31,24.02952505,134.6803969,COFFEE,DRY,SEMI HUMID,8.45
101,31,26,26.70897548,158.8608887,COFFEE,DRY,SEMI HUMID,7.8
103,33,33,26.71717393,126.8073984,COFFEE,DRY,SEMI HUMID,0.1
93,26,27,24.59245684,137.7044047,COFFEE,DRY,SEMI HUMID,7.95
104,35,28,27.51006055,143.9955548,COFFEE,DRY,SEMI HUMID,9.45
116,36,25,27.57847581,156.6810374,COFFEE,DRY,SEMI HUMID,8.8
107,38,29,26.65069302,145.105065,COFFEE,DRY,SEMI HUMID,0.5
101,33,33,26.97251562,142.8610793,COFFEE,DRY,SEMI HUMID,8.95
107,31,31,23.17124551,153.1201644,COFFEE,DRY,SEMI HUMID,10.45
99,16,30,23.52652084,186.1728203,COFFEE,DRY,SEMI HUMID,9.9
103,40,30,27.30901814,141.4831644,COFFEE,DRY,SEMI HUMID,0.95
118,31,34,27.54823036,181.4170812,COFFEE,DRY,SEMI HUMID,9.9
106,21,35,25.627355,188.5506536,COFFEE,DRY,SEMI HUMID,11.4
116,38,34,23.29250318,183.468585,COFFEE,DRY,SEMI HUMID,10.9
97,35,26,24.91461008,166.2549307,COFFEE,DRY,SEMI HUMID,1.9
107,34,32,26.77463708,177.7745075,COFFEE,DRY,HUMID,5.65
99,15,27,27.41711238,127.92461,COFFEE,DRY,HUMID,7.15
118,33,30,24.13179691,173.3228386,COFFEE,DRY,HUMID,6.6
117,32,34,26.2724184,127.1752928,COFFEE,DRY,HUMID,0.1
104,18,30,23.60301571,140.9370415,COFFEE,DRY,HUMID,6.6
80,43,43,23.78756036,172.6442654,ONION,DRY,HUMID,8.1
77,55,43,25.49941707,193.7141828,ONION,DRY,HUMID,7.6
95,57,41,23.24925555,184.7674863,ONION,DRY,HUMID,0.3
63,47,35,26.98582182,193.8778713,ONION,DRY,HUMID,7.68
93,43,38,23.61475336,150.2355238,ONION,DRY,HUMID,8.18
87,44,43,23.87484465,177.5147313,ONION,DRY,HUMID,8.6
88,52,39,23.92887902,154.6608736,ONION,DRY,HUMID,0.8
90,39,37,24.81441246,190.7886386,ONION,DRY,HUMID,8.65
90,39,43,24.44743944,190.9684885,ONION,DRY,HUMID,10.15
84,38,43,26.57421679,159.3223075,ONION,DRY,HUMID,9.65
91,21,26,26.33377983,191.6549412,ONION,DRY,HUMID,0.65
107,21,26,26.45288458,144.6861336,ONION,HUMID,DESERT,6.695
83,38,35,25.70822684,136.7325092,ONION,HUMID,DESERT,8.2
108,24,31,24.12832546,147.2757818,ONION,HUMID,DESERT,7.7
116,28,34,23.44372334,122.2103248,ONION,HUMID,DESERT,0.6
116,23,25,23.4123707,139.3670753,ONION,HUMID,DESERT,7.695
109,31,27,23.05951896,164.4971875,ONION,HUMID,DESERT,9.2
89,25,34,23.07895447,129.8765443,ONION,HUMID,DESERT,8.7
118,18,32,27.6496114,122.8392822,ONION,HUMID,DESERT,0.8
111,32,34,25.46743689,171.3764462,ONION,HUMID,DESERT,8.7
84,36,28,26.7350622,140.6305213,ONION,HUMID,DESERT,10.2
85,33,25,26.20811417,189.0944824,ONION,HUMID,DESERT,9.6
99,15,27,27.0424167,165.6872119,ONION,HUMID,DESERT,0.7
81,30,31,24.65090184,135.1386537,ONION,HUMID,DESERT,9.5
95,39,29,27.35152643,148.9812525,ONION,HUMID,DESERT,11
81,34,30,25.17787724,135.0119649,ONION,HUMID,DESERT,10.5
